
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37388.2,55112.2,-47.5194,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
37450.3,55134.8,-45.5912,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
37446.5,55195.4,-54.4981,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
37448,55206.4,-60.9156,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
37449.8,55206.4,-49.8603,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
