
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.08317,um,Cell,1,TVC,1,
4.99429,um,Cell,1,TVC,2,
4.19882,um,Cell,1,TVC,3,
7.40827,um,Cell,1,TVC,4,
8.06464,um,Cell,1,ATM,7,
7.07112,um,Cell,1,ATM,9,
