
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.69727,um,Cell,1,TVC,0,
7.33386,um,Cell,1,TVC,1,
6.24235,um,Cell,1,TVC,2,
7.3825,um,Cell,1,TVC,5,
11.6602,um,Cell,1,ATM,8,
11.0087,um,Cell,1,ATM,10,
