
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.46295,um,Nucleus,1,TVC,0,100000000,
2.40343,um,Nucleus,1,TVC,1,100000001,
2.05049,um,Nucleus,1,TVC,2,100000002,
2.27776,um,Nucleus,1,TVC,5,100000005,
2.7476,um,Nucleus,1,ATM,8,100000008,
3.23465,um,Nucleus,1,ATM,10,100000010,
