
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.0703125,-0.714844,-0.340763,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,8,100000008,
1.03906,-1.98047,-1.80908,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,10,100000010,
0.332031,-1.12109,-1.21694,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
0.386719,-0.457031,-0.969673,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
0.121094,-0.773438,-1.63327,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
-1.44141,-0.691406,-1.92077,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
