
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.21606,um,Nucleus,1,TVC,3,100000003,
1.92953,um,Nucleus,1,TVC,4,100000004,
1.86074,um,Nucleus,1,TVC,5,100000005,
2.2598,um,Nucleus,1,TVC,6,100000006,
3.44589,um,Nucleus,1,ATM,8,100000008,
2.94673,um,Nucleus,1,ATM,10,100000010,
