
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.35478,um,Nucleus,1,TVC,0,100000000,
3.50087,um,Nucleus,1,TVC,1,100000001,
3.72137,um,Nucleus,1,TVC,2,100000002,
5.53898,um,Nucleus,1,ATM,3,100000003,
5.61148,um,Nucleus,1,ATM,4,100000004,
4.63718,um,Nucleus,1,TVC,5,100000005,
