
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
42561.8,82148.2,-1.37315,um,Nucleus,Nucleus Position,1,ATM,3,100000003,
42582.6,82154.7,-0.240621,um,Nucleus,Nucleus Position,1,ATM,4,100000004,
42617.1,82196.1,-16.4355,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
42614.9,82205.2,-11.6704,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
42611.6,82197.9,-7.0144,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
42606.5,82176.9,-0.0356615,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
