
Nucleus Ellipsoid Axis C
 ==================== 
Nucleus Ellipsoid Axis C X,Nucleus Ellipsoid Axis C Y,Nucleus Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.281977,0.0267951,0.959047,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,4,100000004,
0.111904,0.193511,0.974695,um,Nucleus,Nucleus Ellipsoid Axis C,1,ATM,5,100000005,
-0.0196755,0.117038,0.992932,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,0,100000000,
-0.0816487,0.0146654,0.996553,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,1,100000001,
-0.0635731,0.281933,0.957326,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,2,100000002,
-0.0407365,0.152415,0.987477,um,Nucleus,Nucleus Ellipsoid Axis C,1,TVC,3,100000003,
