
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38116.4,51247.7,117.357,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38040.2,51194.4,94.6637,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
