
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.27833,um,Surface,1,ATMgroup,0,
6.73022,um,Surface,1,TVCgroup,2,
