
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
132.771,um^3,Nucleus,1,TVC,1,100000001,
79.7994,um^3,Nucleus,1,TVC,3,100000003,
123.395,um^3,Nucleus,1,TVC,4,100000004,
84.111,um^3,Nucleus,1,TVC,7,100000007,
394.993,um^3,Nucleus,1,ATM,10,100000010,
385.72,um^3,Nucleus,1,ATM,11,100000011,
