
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
19.0254,um,Surface,1,TVCgroup,0,
66.7774,um,Surface,1,ATMgroup,2,
