
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.33895,um,Cell,1,ATM,3,
10.433,um,Cell,1,ATM,4,
8.2674,um,Cell,1,TVC,6,
7.04038,um,Cell,1,TVC,7,
6.03771,um,Cell,1,TVC,8,
9.16663,um,Cell,1,TVC,9,
7.7401,um,Cell,1,TVC,10,
