
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.912136,-0.347775,0.216936,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.531662,-0.846935,-0.0061129,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
