
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.478979,-0.86079,-0.172106,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.43973,0.37595,0.815659,um,Cell,Cell Ellipsoid Axis C,1,ATM,3,
0.946735,-0.0132071,0.321744,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.986347,-0.00775822,-0.1645,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
0.195913,-0.567002,-0.800079,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
-0.403745,0.912159,0.0704019,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
