
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
12.703,um,Cell,Image 1,1,ATM,1,
21.1716,um,Cell,Image 1,1,ATM,3,
16.0904,um,Cell,Image 1,1,TVC,4,
12.703,um,Cell,Image 1,1,TVC,5,
12.703,um,Cell,Image 1,1,TVC,8,
11.8561,um,Cell,Image 1,1,TVC,10,
