
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.6098,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000003,
1.24917,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
4.40265,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
3.25257,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
2.31673,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
1.67003,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
