
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
190.133,um^2,Nucleus,1,TVC,1,100000000,
185.065,um^2,Nucleus,1,TVC,2,100000001,
153.993,um^2,Nucleus,1,TVC,3,100000002,
344.732,um^2,Nucleus,1,ATM,0,100000003,
139.049,um^2,Nucleus,1,TVC,4,100000004,
137.538,um^2,Nucleus,1,TVC,5,100000005,
