
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.611688,,Nucleus,1,ATM,2,100000000,
0.634056,,Nucleus,1,ATM,3,100000001,
0.636852,,Nucleus,1,TVC,4,100000002,
0.622746,,Nucleus,1,TVC,5,100000003,
0.622363,,Nucleus,1,TVC,6,100000004,
0.634356,,Nucleus,1,TVC,7,100000005,
