
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
12127.4,um^3,Cell,1,ATM,2,
10766.4,um^3,Cell,1,ATM,3,
1676.94,um^3,Cell,1,TVC,4,
1223.95,um^3,Cell,1,TVC,5,
1028.97,um^3,Cell,1,TVC,6,
1835.2,um^3,Cell,1,TVC,7,
