
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.25,7.09766,7.62178,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,11,100000011,
6.53125,7.38281,8.46864,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,12,100000012,
6.25,6.81641,8.04521,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,13,100000013,
6.81641,8.51953,7.62178,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,14,100000014,
5.67969,5.11328,8.04521,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000006,
5.96094,6.81641,11.0092,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,8,100000008,
7.95312,5.96484,10.1624,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,9,100000009,
6.53125,8.80469,8.46864,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,10,100000010,
