
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36482.4,90687.8,124.24,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
36502.7,90633.5,123.615,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
36502.8,90624.8,127.521,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36507.9,90621.4,133.731,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
36503.6,90642,132.855,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36505.4,90635.4,137.899,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
36507,90629.5,143.016,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
