
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.00715,um,Nucleus,1,TVC,1,100000000,
6.92288,um,Nucleus,1,ATM,0,100000001,
5.59987,um,Nucleus,1,TVC,2,100000002,
5.32686,um,Nucleus,1,TVC,3,100000003,
5.05969,um,Nucleus,1,TVC,4,100000004,
4.96216,um,Nucleus,1,TVC,5,100000005,
4.84374,um,Nucleus,1,TVC,7,100000007,
