
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4838.74,um^2,Cell,1,ATM,0,
2136.33,um^2,Cell,1,TVC,1,
1942.21,um^2,Cell,1,TVC,2,
1915.31,um^2,Cell,1,TVC,3,
1529.3,um^2,Cell,1,TVC,4,
1340.67,um^2,Cell,1,TVC,5,
1310.61,um^2,Cell,1,TVC,7,
