
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
3.81087,um,Cell,Image 1,1,ATM,0,
5.92803,um,Cell,Image 1,1,ATM,1,
12.2795,um,Cell,Image 1,1,TVC,2,
5.08116,um,Cell,Image 1,1,TVC,3,
