
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
139.984,um^3,Nucleus,1,TVC,3,100000003,
240.962,um^3,Nucleus,1,TVC,4,100000004,
152.952,um^3,Nucleus,1,TVC,9,100000009,
268.706,um^3,Nucleus,1,TVC,10,100000010,
575.838,um^3,Nucleus,1,ATM,12,100000012,
569.525,um^3,Nucleus,1,ATM,15,100000015,
