
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,TVC,3,100000003,
0,,Nucleus,1,TVC,4,100000004,
0,,Nucleus,1,TVC,9,100000009,
0,,Nucleus,1,TVC,10,100000010,
0,,Nucleus,1,ATM,12,100000012,
0,,Nucleus,1,ATM,15,100000015,
