
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
72.6973,61,22.4419,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
26.125,34.3281,22.4419,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
