
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
506.02,um^2,Nucleus,1,ATM,6,100000002,
480.841,um^2,Nucleus,1,ATM,7,100000003,
262.904,um^2,Nucleus,1,TVC,10,100000007,
228.372,um^2,Nucleus,1,TVC,11,100000008,
178.265,um^2,Nucleus,1,TVC,12,100000009,
141.208,um^2,Nucleus,1,TVC,15,100000012,
