
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.11719,10.5469,11.4326,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,6,100000002,
7.40625,9.6875,13.5498,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,7,100000003,
7.41016,7.97656,7.62177,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,10,100000007,
7.69141,6.27344,7.19833,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,11,100000008,
6.26562,5.98438,7.19833,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,12,100000009,
5.69922,4.5625,6.35147,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,15,100000012,
