
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.763999,0.236366,0.600364,um,Cell,Cell Ellipsoid Axis B,1,ATM,10,
-0.792545,-0.435427,-0.426937,um,Cell,Cell Ellipsoid Axis B,1,ATM,11,
-0.273867,0.786509,-0.553535,um,Cell,Cell Ellipsoid Axis B,1,TVC,5,
0.598243,-0.498336,0.627508,um,Cell,Cell Ellipsoid Axis B,1,TVC,6,
0.074767,-0.414283,-0.907072,um,Cell,Cell Ellipsoid Axis B,1,TVC,7,
-0.416469,0.786531,0.455985,um,Cell,Cell Ellipsoid Axis B,1,TVC,9,
