
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.138833,-0.990174,0.0167677,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,10,100000010,
0.279189,-0.916486,0.286542,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,11,100000011,
0.939054,-0.19732,0.281499,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000005,
0.983716,0.17533,0.0395245,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000006,
-0.722522,-0.467019,-0.50976,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000007,
0.0168431,-0.999288,-0.0337526,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,9,100000009,
