
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.664526,,Cell,1,ATM,2,
0.57847,,Cell,1,TVC,3,
0.746959,,Cell,1,ATM,4,
0.211263,,Cell,1,TVC,5,
