
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0225692,0.082221,-0.996359,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.24004,-0.502033,0.830869,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
