
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.31536,-0.946316,-0.070948,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.730877,0.656765,0.185683,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
