
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
41964,44581.2,76.7721,um,Surface,Position,1,ATMgroup,2,
42014.1,44548.8,79.5064,um,Surface,Position,1,TVCgroup,0,
