
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41964,44581.2,76.7721,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
42014.1,44548.8,79.5064,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
