
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0310598,0.329736,-0.943562,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
-0.252465,-0.72203,0.644154,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
