
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.8288,um,Surface,1,TVCgroup,0,
46.195,um,Surface,1,ATMgroup,2,
