
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.337518,-0.820523,0.461327,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.556177,0.155564,0.816375,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
