
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45067.8,61320.9,30.1382,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45032.8,61308.2,21.0147,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,4,
