
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.22416,um,Surface,1,ATMgroup,0,
6.92994,um,Surface,1,TVCgroup,4,
