
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.3842,um,Surface,1,ATMgroup,0,
13.8262,um,Surface,1,TVCgroup,4,
