
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
658.815,um^3,Cell,1,TVC,0,
1096.62,um^3,Cell,1,TVC,1,
3350.7,um^3,Cell,1,TVC,2,
2869.84,um^3,Cell,1,ATM,3,
3780.63,um^3,Cell,1,ATM,4,
