
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
689.066,um^3,Cell,1,TVC,12,
917.632,um^3,Cell,1,TVC,13,
1990.4,um^3,Cell,1,TVC,14,
2227.83,um^3,Cell,1,TVC,15,
3925.24,um^3,Cell,1,ATM,16,
6474.9,um^3,Cell,1,ATM,18,
