
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.5723,35.4326,89.3203,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
12.0781,21.5117,28.2227,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
