
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0651913,,Cell,1,ATM,0,
0.0695958,,Cell,1,ATM,1,
0.0617406,,Cell,1,ATM,2,
0.0313116,,Cell,1,TVC,3,
0.0891977,,Cell,1,TVC,4,
0.0400881,,Cell,1,TVC,5,
0.0779978,,Cell,1,ATM,6,
