
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.293647,,Cell,1,ATM,0,
0.287453,,Cell,1,ATM,1,
0.290755,,Cell,1,ATM,2,
0.297297,,Cell,1,TVC,3,
0.527261,,Cell,1,TVC,4,
0.329436,,Cell,1,TVC,5,
0.206631,,Cell,1,ATM,6,
