
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
66.3438,97.3906,26.7062,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
27.0469,19.6445,38.1518,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
