
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.995211,-0.061397,-0.0760688,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,0,100000000,
-0.973731,-0.207636,0.0934607,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,1,100000001,
0.463139,0.880797,-0.0984823,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,2,100000002,
0.934458,0.355711,-0.0160617,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,3,100000003,
-0.470735,-0.860965,0.19274,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000004,
-0.0739341,-0.995106,-0.0655532,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000005,
0.995972,0.0876656,0.0188368,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000006,
0.284022,0.958816,-0.00197928,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000007,
