
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.454945,,Cell,1,ATM,0,
0.313665,,Cell,1,ATM,1,
0.513455,,Cell,1,ATM,2,
0.276265,,Cell,1,TVC,3,
0.256371,,Cell,1,TVC,4,
0.250445,,Cell,1,TVC,5,
0.290037,,Cell,1,TVC,6,
0.27056,,Cell,1,TVC,7,
