
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
9173.32,um^3,Cell,1,ATM,0,
8687.5,um^3,Cell,1,ATM,1,
1175.81,um^3,Cell,1,TVC,2,
1145.61,um^3,Cell,1,TVC,3,
2151.79,um^3,Cell,1,TVC,4,
2489.13,um^3,Cell,1,TVC,5,
