
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
6511.38,um^2,Cell,1,ATM,0,
7280.42,um^2,Cell,1,ATM,1,
1499.76,um^2,Cell,1,TVC,2,
1431.45,um^2,Cell,1,TVC,3,
3056.73,um^2,Cell,1,TVC,4,
3646.32,um^2,Cell,1,TVC,5,
