
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.829133,-0.554638,0.0701042,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.195074,-0.9801,0.0367359,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
