
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.480631,-0.771248,-0.417337,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.979706,-0.196482,-0.0396494,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
