
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.323088,,Cell,1,TVC,1,
0.264282,,Cell,1,TVC,2,
0.338751,,Cell,1,TVC,5,
0.288341,,Cell,1,TVC,6,
0.537801,,Cell,1,ATM,11,
0.355592,,Cell,1,ATM,12,
