
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.824666,-0.445574,-0.348411,um,Cell,Cell Ellipsoid Axis A,1,ATM,0,
0.0613866,0.9909,0.11979,um,Cell,Cell Ellipsoid Axis A,1,TVC,1,
-0.591136,-0.373443,0.714912,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
-0.184573,0.776629,-0.602312,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
