
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41524.8,33956.6,58.4858,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
41560.4,33908,37.0013,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
