
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37020.4,48786,6.44061,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
36989.5,48867.2,3.70054,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
