
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.463323,,Cell,1,TVC,0,
0.43337,,Cell,1,TVC,1,
0.413709,,Cell,1,TVC,2,
0.460596,,Cell,1,TVC,3,
0.409818,,Cell,1,ATM,4,
0.42417,,Cell,1,ATM,5,
