
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.62676,,Nucleus,1,ATM,2,100000002,
0.640411,,Nucleus,1,ATM,3,100000003,
0.621588,,Nucleus,1,TVC,7,100000007,
0.625495,,Nucleus,1,TVC,9,100000009,
0.626679,,Nucleus,1,TVC,10,100000010,
0.639058,,Nucleus,1,TVC,11,100000011,
