
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.756011,-0.619937,-0.210062,um,Cell,Cell Ellipsoid Axis C,1,ATM,2,
-0.841045,0.540141,0.0298509,um,Cell,Cell Ellipsoid Axis C,1,ATM,3,
0.804789,0.593561,0.000606733,um,Cell,Cell Ellipsoid Axis C,1,TVC,7,
0.484211,0.865687,0.126987,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
0.897336,0.435384,-0.072315,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
-0.686842,-0.717608,0.115269,um,Cell,Cell Ellipsoid Axis C,1,TVC,11,
