
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
6084.78,um^2,Cell,1,ATM,2,
8067.19,um^2,Cell,1,ATM,3,
3307.35,um^2,Cell,1,TVC,7,
1567.35,um^2,Cell,1,TVC,9,
1482.04,um^2,Cell,1,TVC,10,
2851.59,um^2,Cell,1,TVC,11,
